epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
356,10574.6,0.47663,2.09087,0.60459,0.34259,1.01478,0.97621,0.979,0.99066,0.72615,0.85151,0.853,0.81298,0.45583,0.70826,3.12467,0.57664,0.44976,1.02467,0.00354545,0.00354545,0.00354545
357,10600.9,0.47691,2.1057,0.60657,0.34133,1.01286,0.975,0.979,0.99065,0.72694,0.85244,0.854,0.81418,0.45677,0.70815,3.12381,0.5766,0.44965,1.02469,0.00352727,0.00352727,0.00352727
358,10629.3,0.47219,2.09305,0.60836,0.33908,1.0114,0.975,0.979,0.99065,0.72702,0.85311,0.855,0.81507,0.45545,0.70816,3.12333,0.57657,0.44969,1.02485,0.00350909,0.00350909,0.00350909
359,10656.8,0.47708,2.10925,0.61023,0.34113,1.01153,0.97515,0.979,0.99066,0.72611,0.8524,0.855,0.81535,0.45646,0.70812,3.12304,0.57646,0.44954,1.02494,0.00349091,0.00349091,0.00349091
360,10693.2,0.47885,2.10019,0.60961,0.34096,1.0146,0.97444,0.979,0.99057,0.72615,0.85207,0.854,0.81495,0.45669,0.70802,3.1225,0.57644,0.44927,1.02489,0.00347273,0.00347273,0.00347273
361,10719.8,0.47639,2.07908,0.60519,0.33795,1.01397,0.97444,0.979,0.99059,0.72583,0.8518,0.854,0.81492,0.45644,0.70809,3.12164,0.57646,0.44933,1.02494,0.00345455,0.00345455,0.00345455
362,10747.5,0.46779,2.10613,0.60829,0.33565,1.00969,0.97455,0.979,0.99059,0.72619,0.8508,0.853,0.81416,0.4562,0.70801,3.12126,0.57642,0.44927,1.02492,0.00343636,0.00343636,0.00343636
363,10775.4,0.46634,2.08839,0.60497,0.33684,1.00517,0.97441,0.979,0.99062,0.72676,0.85043,0.853,0.81422,0.45663,0.70788,3.12197,0.57641,0.44925,1.02487,0.00341818,0.00341818,0.00341818
364,10803.2,0.4627,2.09517,0.60599,0.3341,1.00624,0.97512,0.979,0.99062,0.72628,0.85038,0.853,0.81441,0.45684,0.7078,3.12046,0.57635,0.449,1.02492,0.0034,0.0034,0.0034
365,10830.5,0.47746,2.09088,0.60391,0.34211,1.01329,0.97512,0.979,0.99063,0.72639,0.85129,0.854,0.81521,0.45641,0.70768,3.12007,0.57629,0.44881,1.02487,0.00338182,0.00338182,0.00338182
366,10866.9,0.4653,2.03781,0.60087,0.33398,1.00463,0.97512,0.979,0.99063,0.72591,0.85124,0.854,0.81555,0.45733,0.70771,3.11994,0.57631,0.44867,1.02487,0.00336364,0.00336364,0.00336364
367,10893.8,0.47741,2.03259,0.6015,0.34033,1.01307,0.97512,0.979,0.9906,0.72599,0.85128,0.854,0.8152,0.45713,0.70784,3.11982,0.57634,0.44861,1.02511,0.00334545,0.00334545,0.00334545
368,10920.1,0.47271,2.04697,0.60731,0.33655,1.01166,0.97496,0.979,0.99063,0.72655,0.85128,0.854,0.8156,0.45755,0.70773,3.11893,0.5763,0.44832,1.02499,0.00332727,0.00332727,0.00332727
369,10946.8,0.46869,2.04924,0.60415,0.33853,1.01082,0.97574,0.979,0.99062,0.72607,0.85126,0.854,0.81542,0.45745,0.70765,3.11833,0.57632,0.44837,1.02499,0.00330909,0.00330909,0.00330909
370,10973.9,0.46351,2.05942,0.60531,0.33651,1.00402,0.97585,0.979,0.99063,0.72659,0.85131,0.854,0.81562,0.45817,0.70739,3.11712,0.57625,0.44821,1.02491,0.00329091,0.00329091,0.00329091
371,11001.5,0.46336,2.03886,0.59863,0.33314,1.00494,0.97723,0.979,0.99062,0.72697,0.85393,0.85353,0.81549,0.4579,0.70739,3.11589,0.5762,0.44799,1.02489,0.00327273,0.00327273,0.00327273
372,11037.5,0.46011,2.03073,0.60227,0.33026,1.00446,0.97695,0.979,0.99062,0.72642,0.85297,0.85283,0.81574,0.45795,0.70738,3.11503,0.57616,0.44779,1.02489,0.00325455,0.00325455,0.00325455
373,11063.9,0.47014,2.04975,0.60232,0.33602,1.01094,0.97698,0.979,0.99063,0.72647,0.85456,0.85199,0.81599,0.45901,0.70726,3.11418,0.57615,0.4478,1.02478,0.00323636,0.00323636,0.00323636
374,11091.6,0.46435,2.03431,0.60158,0.33509,1.00501,0.97799,0.97736,0.99058,0.72608,0.85529,0.853,0.81754,0.45826,0.70717,3.11325,0.57614,0.44787,1.02471,0.00321818,0.00321818,0.00321818
375,11119.4,0.4603,2.02646,0.59625,0.33051,1.00275,0.97799,0.97754,0.99063,0.7261,0.85529,0.853,0.81776,0.45867,0.70724,3.11294,0.5761,0.44772,1.02474,0.0032,0.0032,0.0032
376,11146.7,0.455,1.99988,0.59805,0.32584,1.00286,0.97798,0.97709,0.99059,0.72582,0.85756,0.85488,0.8209,0.45906,0.70716,3.11195,0.57606,0.44766,1.02469,0.00318182,0.00318182,0.00318182
377,11174.7,0.45739,2.03412,0.59722,0.32981,1.00334,0.978,0.97801,0.99062,0.72623,0.85553,0.85276,0.81817,0.45958,0.70707,3.11148,0.57607,0.44753,1.02469,0.00316364,0.00316364,0.00316364
378,11211.9,0.45683,1.98921,0.60388,0.32969,0.99955,0.97801,0.9783,0.99063,0.72673,0.85651,0.85358,0.81909,0.45996,0.70702,3.11088,0.57601,0.4474,1.02463,0.00314545,0.00314545,0.00314545
379,11238.9,0.44879,2.01531,0.59997,0.32392,0.99619,0.97801,0.97826,0.99059,0.72691,0.85751,0.85458,0.82115,0.46053,0.70691,3.10951,0.57599,0.44727,1.02468,0.00312727,0.00312727,0.00312727
380,11265.9,0.44414,1.96429,0.59962,0.32157,0.99398,0.978,0.97812,0.99059,0.72714,0.8567,0.85491,0.82188,0.46076,0.70674,3.10859,0.57599,0.44734,1.02455,0.00310909,0.00310909,0.00310909
381,11293.2,0.44505,1.98954,0.59959,0.31951,0.99854,0.978,0.97812,0.99058,0.72687,0.85658,0.854,0.82171,0.46133,0.70669,3.10728,0.57596,0.44744,1.02463,0.00309091,0.00309091,0.00309091
382,11320.4,0.44413,1.97445,0.59631,0.31751,0.99717,0.97788,0.978,0.99057,0.72738,0.85632,0.854,0.8221,0.46089,0.70667,3.10648,0.57596,0.44737,1.02469,0.00307273,0.00307273,0.00307273
383,11347.4,0.44835,2.00256,0.5967,0.32198,0.998,0.97777,0.978,0.99033,0.72766,0.85552,0.855,0.82229,0.46098,0.70667,3.10654,0.57595,0.44726,1.02467,0.00305455,0.00305455,0.00305455
384,11383.3,0.44243,1.96204,0.59268,0.32036,0.99693,0.97777,0.978,0.99032,0.72732,0.85652,0.856,0.82257,0.46092,0.70661,3.10558,0.57589,0.44716,1.02469,0.00303636,0.00303636,0.00303636
385,11410.4,0.4493,1.97211,0.59523,0.32322,0.99603,0.97799,0.978,0.99033,0.72735,0.85637,0.856,0.8223,0.46179,0.70665,3.10545,0.57581,0.44706,1.02473,0.00301818,0.00301818,0.00301818
386,11438.1,0.44664,1.9659,0.59557,0.32134,0.99638,0.97787,0.978,0.99029,0.72721,0.85624,0.856,0.82273,0.46202,0.70646,3.10514,0.57577,0.44679,1.02462,0.003,0.003,0.003
387,11465.4,0.43949,1.95159,0.59369,0.31873,0.99172,0.97784,0.978,0.9903,0.72717,0.85537,0.855,0.81841,0.46246,0.70638,3.10461,0.57577,0.44666,1.02462,0.00298182,0.00298182,0.00298182
388,11493.4,0.43914,1.95168,0.59784,0.31727,0.99285,0.97784,0.978,0.99079,0.72661,0.85321,0.853,0.81785,0.46245,0.70619,3.10419,0.57573,0.4466,1.02447,0.00296364,0.00296364,0.00296364
389,11521.1,0.44433,1.94122,0.58907,0.31968,0.99434,0.97756,0.978,0.99078,0.72729,0.85312,0.853,0.81797,0.46265,0.7061,3.10382,0.5757,0.44644,1.02438,0.00294545,0.00294545,0.00294545
390,11558.9,0.44289,1.9424,0.59736,0.31979,0.99286,0.97799,0.978,0.99077,0.727,0.85321,0.853,0.81772,0.46252,0.7061,3.10273,0.57568,0.44627,1.02433,0.00292727,0.00292727,0.00292727
391,11586.3,0.44088,1.92996,0.5946,0.31846,0.99314,0.97799,0.978,0.99074,0.72731,0.85321,0.853,0.8177,0.46289,0.70607,3.10268,0.57562,0.44604,1.02422,0.00290909,0.00290909,0.00290909
392,11614,0.44147,1.94952,0.59146,0.32011,0.98861,0.97799,0.978,0.99073,0.72698,0.8531,0.853,0.81807,0.46267,0.70601,3.10193,0.57557,0.44589,1.02415,0.00289091,0.00289091,0.00289091
393,11640.4,0.4351,1.93851,0.59585,0.31452,0.99106,0.97799,0.978,0.99075,0.7268,0.85299,0.853,0.81813,0.46345,0.70586,3.10099,0.57554,0.44583,1.02413,0.00287273,0.00287273,0.00287273
394,11667.8,0.44304,1.94199,0.58901,0.31999,0.99283,0.978,0.97778,0.9907,0.72757,0.85318,0.853,0.81819,0.46356,0.70575,3.10069,0.57546,0.44575,1.02411,0.00285455,0.00285455,0.00285455
395,11695.5,0.44203,1.95949,0.59408,0.31913,0.99664,0.97799,0.97763,0.99071,0.72754,0.85421,0.854,0.81886,0.46358,0.70565,3.10056,0.57539,0.44566,1.02395,0.00283636,0.00283636,0.00283636
396,11732,0.4388,1.92037,0.59062,0.31684,0.99006,0.97799,0.97772,0.99071,0.72771,0.85424,0.854,0.819,0.46392,0.70556,3.10026,0.57539,0.44556,1.02396,0.00281818,0.00281818,0.00281818
397,11758.6,0.43679,1.91025,0.58585,0.31685,0.98878,0.97799,0.97777,0.99072,0.7275,0.8542,0.854,0.81925,0.4643,0.70552,3.09978,0.57541,0.44546,1.02399,0.0028,0.0028,0.0028
398,11785.4,0.43854,1.89567,0.5913,0.317,0.98979,0.97799,0.97752,0.99072,0.7278,0.85463,0.854,0.81922,0.46402,0.70543,3.09966,0.57536,0.44544,1.02395,0.00278182,0.00278182,0.00278182
399,11812.5,0.43497,1.89147,0.58903,0.31532,0.98612,0.97798,0.97701,0.9907,0.72745,0.85384,0.853,0.81806,0.46436,0.7056,3.0989,0.57534,0.44526,1.02411,0.00276364,0.00276364,0.00276364
400,11840.8,0.43814,1.908,0.59091,0.31671,0.99377,0.97798,0.97703,0.99073,0.72724,0.85413,0.853,0.81878,0.46451,0.70556,3.0987,0.57535,0.44531,1.02408,0.00274545,0.00274545,0.00274545
401,11868.3,0.43998,1.88408,0.58961,0.31763,0.99124,0.97828,0.977,0.99069,0.72744,0.85412,0.853,0.81854,0.46462,0.7055,3.09858,0.57538,0.44519,1.0241,0.00272727,0.00272727,0.00272727
402,11904.9,0.43566,1.90201,0.59133,0.31605,0.99007,0.97896,0.97701,0.99071,0.72815,0.85441,0.853,0.81857,0.46482,0.70554,3.09776,0.57535,0.44521,1.02407,0.00270909,0.00270909,0.00270909
403,11932.2,0.43704,1.90121,0.58871,0.31505,0.9879,0.97895,0.97681,0.99073,0.72783,0.85468,0.853,0.81887,0.46514,0.7054,3.09653,0.57529,0.4453,1.02401,0.00269091,0.00269091,0.00269091
404,11959.9,0.44251,1.88589,0.58651,0.31825,0.99163,0.97895,0.97651,0.99072,0.72791,0.85513,0.853,0.81838,0.46497,0.70538,3.09567,0.5753,0.44528,1.02401,0.00267273,0.00267273,0.00267273
405,11987,0.43293,1.89878,0.58574,0.31426,0.98891,0.97895,0.97652,0.99068,0.72876,0.85512,0.853,0.81834,0.46616,0.70519,3.09465,0.57529,0.44516,1.02388,0.00265455,0.00265455,0.00265455
406,12013.8,0.43891,1.87772,0.58237,0.31756,0.98634,0.97894,0.97635,0.99065,0.72844,0.85527,0.853,0.8187,0.4662,0.70497,3.09363,0.5752,0.44487,1.02378,0.00263636,0.00263636,0.00263636
407,12040.5,0.43369,1.87529,0.58676,0.3136,0.98772,0.97896,0.97704,0.99064,0.72879,0.85555,0.853,0.81871,0.46628,0.70466,3.09318,0.57514,0.44481,1.02355,0.00261818,0.00261818,0.00261818
408,12077.4,0.4296,1.87913,0.58568,0.31234,0.98691,0.97896,0.97704,0.99064,0.72885,0.85492,0.852,0.81663,0.46728,0.70447,3.09203,0.57504,0.44495,1.02338,0.0026,0.0026,0.0026
409,12104.4,0.43164,1.87185,0.58409,0.31249,0.98596,0.97994,0.97691,0.99067,0.72894,0.85564,0.853,0.81857,0.46754,0.7043,3.09108,0.57503,0.44476,1.02329,0.00258182,0.00258182,0.00258182
410,12132.1,0.42861,1.88556,0.58504,0.31276,0.98368,0.97994,0.97682,0.99065,0.72913,0.8558,0.853,0.81883,0.46775,0.70424,3.09086,0.57496,0.44441,1.02327,0.00256364,0.00256364,0.00256364
411,12158.9,0.42954,1.87309,0.57937,0.31214,0.98481,0.97994,0.9769,0.99064,0.72928,0.85574,0.853,0.81905,0.46764,0.70417,3.09006,0.57492,0.44423,1.02322,0.00254545,0.00254545,0.00254545
412,12186.8,0.42326,1.88672,0.58357,0.30933,0.98341,0.97747,0.978,0.99063,0.72935,0.85576,0.853,0.81883,0.46796,0.70413,3.08967,0.57489,0.44421,1.02319,0.00252727,0.00252727,0.00252727
413,12214.7,0.42999,1.89817,0.58537,0.31105,0.98361,0.97731,0.978,0.99062,0.73,0.85579,0.853,0.81903,0.46769,0.70391,3.08928,0.57488,0.44386,1.02305,0.00250909,0.00250909,0.00250909
414,12251.6,0.42033,1.84926,0.58263,0.30448,0.98241,0.97994,0.97687,0.99064,0.72968,0.85579,0.853,0.8192,0.46802,0.70393,3.08884,0.57488,0.44396,1.02299,0.00249091,0.00249091,0.00249091
415,12279.7,0.42295,1.86871,0.58429,0.30665,0.97995,0.97508,0.97836,0.99062,0.73022,0.85558,0.853,0.81964,0.46792,0.70408,3.08824,0.57498,0.44352,1.02303,0.00247273,0.00247273,0.00247273
416,12307,0.42291,1.87685,0.58034,0.30823,0.9818,0.97946,0.977,0.99065,0.73021,0.85529,0.853,0.81934,0.46799,0.70385,3.08667,0.57493,0.44352,1.02284,0.00245455,0.00245455,0.00245455
417,12334.4,0.4259,1.85044,0.58123,0.30909,0.9839,0.97508,0.97821,0.99065,0.73007,0.85536,0.853,0.81961,0.46818,0.7038,3.0865,0.57487,0.44343,1.02283,0.00243636,0.00243636,0.00243636
418,12361.4,0.42287,1.85877,0.5843,0.30624,0.97974,0.97508,0.97807,0.99032,0.73061,0.85529,0.853,0.81968,0.46863,0.70381,3.08553,0.57474,0.44324,1.02277,0.00241818,0.00241818,0.00241818
419,12388.2,0.42519,1.85929,0.58005,0.30814,0.98523,0.97508,0.9782,0.99063,0.73028,0.85519,0.853,0.81991,0.46939,0.70375,3.08467,0.5747,0.4431,1.0228,0.0024,0.0024,0.0024
420,12424.4,0.42294,1.83054,0.57821,0.30636,0.98074,0.97508,0.97808,0.99065,0.73026,0.85619,0.854,0.82203,0.46919,0.70386,3.08403,0.57461,0.44295,1.0228,0.00238182,0.00238182,0.00238182
421,12452,0.42332,1.83496,0.58238,0.30801,0.98377,0.97508,0.9784,0.99066,0.73017,0.85622,0.854,0.82105,0.4686,0.70383,3.08328,0.57452,0.44286,1.02273,0.00236364,0.00236364,0.00236364
422,12479.6,0.43062,1.85167,0.57869,0.31096,0.98343,0.97509,0.97869,0.99068,0.7302,0.85619,0.854,0.82187,0.46976,0.70384,3.08276,0.57449,0.44266,1.02277,0.00234545,0.00234545,0.00234545
423,12506.3,0.42363,1.81256,0.57874,0.30492,0.98078,0.97509,0.97857,0.99063,0.7304,0.85627,0.854,0.822,0.46943,0.704,3.0829,0.57442,0.44261,1.02285,0.00232727,0.00232727,0.00232727
424,12533.9,0.42551,1.79123,0.57748,0.30621,0.98328,0.97511,0.97959,0.99032,0.73062,0.85632,0.854,0.82205,0.47035,0.70412,3.08269,0.5744,0.44241,1.02298,0.00230909,0.00230909,0.00230909
425,12561.7,0.42406,1.8198,0.57721,0.30769,0.98522,0.97512,0.97994,0.99031,0.73048,0.85626,0.854,0.822,0.47028,0.70388,3.08148,0.57453,0.44235,1.02288,0.00229091,0.00229091,0.00229091
426,12598.6,0.41997,1.78534,0.57383,0.30519,0.97847,0.97515,0.98087,0.9903,0.73078,0.85622,0.854,0.82224,0.47082,0.7038,3.07998,0.57447,0.44213,1.02276,0.00227273,0.00227273,0.00227273
427,12625.9,0.42067,1.80295,0.57613,0.30601,0.9808,0.97515,0.98091,0.9903,0.73002,0.85526,0.853,0.82096,0.47103,0.70377,3.07999,0.57446,0.44209,1.02277,0.00225455,0.00225455,0.00225455
428,12652.5,0.41722,1.79177,0.57812,0.30304,0.9756,0.97515,0.98094,0.9903,0.72978,0.85737,0.855,0.82317,0.47185,0.70376,3.07868,0.57443,0.44221,1.0226,0.00223636,0.00223636,0.00223636
429,12680.4,0.42277,1.79509,0.57376,0.30438,0.97939,0.97514,0.98043,0.99032,0.7308,0.85729,0.855,0.82489,0.47189,0.70384,3.07817,0.57443,0.44201,1.0227,0.00221818,0.00221818,0.00221818
430,12708.1,0.42531,1.7795,0.57431,0.30792,0.98252,0.97514,0.98045,0.99029,0.73084,0.85629,0.854,0.8222,0.47183,0.70379,3.07825,0.57443,0.44201,1.02274,0.0022,0.0022,0.0022
431,12735.6,0.41868,1.79788,0.57475,0.30382,0.97807,0.97514,0.98052,0.99028,0.73059,0.85746,0.85421,0.82537,0.47299,0.7038,3.0772,0.57438,0.44183,1.02263,0.00218182,0.00218182,0.00218182
432,12770.2,0.42204,1.77367,0.5733,0.30656,0.97709,0.97514,0.98056,0.9903,0.73076,0.85845,0.8551,0.82599,0.47269,0.70382,3.07669,0.57441,0.44162,1.02269,0.00216364,0.00216364,0.00216364
433,12797.5,0.42173,1.78659,0.57619,0.30615,0.98065,0.97514,0.98055,0.99028,0.73087,0.85868,0.852,0.82387,0.4731,0.70381,3.07654,0.57432,0.44156,1.02266,0.00214545,0.00214545,0.00214545
434,12825.4,0.42222,1.78358,0.57145,0.30441,0.97817,0.97614,0.98199,0.99063,0.73077,0.86027,0.853,0.82603,0.47385,0.70358,3.07584,0.5743,0.44162,1.02247,0.00212727,0.00212727,0.00212727
435,12852.2,0.41761,1.80133,0.57463,0.30509,0.97861,0.97514,0.98074,0.99032,0.73078,0.85925,0.852,0.82156,0.47288,0.70329,3.07507,0.5743,0.44148,1.0223,0.00210909,0.00210909,0.00210909
436,12879.5,0.4153,1.77221,0.57334,0.30256,0.97523,0.97515,0.98085,0.99033,0.73083,0.8589,0.85224,0.82167,0.47321,0.70338,3.07454,0.57433,0.4415,1.02235,0.00209091,0.00209091,0.00209091
437,12907.2,0.41985,1.78021,0.57151,0.30482,0.97796,0.97515,0.98099,0.99034,0.73069,0.8589,0.85224,0.82116,0.47367,0.70332,3.07424,0.57437,0.44146,1.02239,0.00207273,0.00207273,0.00207273
438,12944.6,0.42066,1.7802,0.57377,0.30466,0.9816,0.97514,0.98082,0.99031,0.73114,0.85799,0.851,0.82125,0.47336,0.70306,3.07437,0.57426,0.44142,1.0223,0.00205455,0.00205455,0.00205455
439,12972.2,0.4187,1.77803,0.57251,0.30633,0.97943,0.97514,0.98046,0.99028,0.73134,0.85867,0.852,0.82157,0.47366,0.70323,3.07457,0.57426,0.44135,1.02229,0.00203636,0.00203636,0.00203636
440,12999.9,0.41847,1.78144,0.5714,0.30569,0.97717,0.97512,0.97993,0.9903,0.73122,0.85856,0.852,0.82258,0.47314,0.70306,3.07433,0.57421,0.44139,1.02212,0.00201818,0.00201818,0.00201818
441,13027.1,0.41776,1.78104,0.57129,0.30351,0.97451,0.97512,0.97987,0.9903,0.73158,0.85756,0.851,0.82124,0.47359,0.70302,3.07421,0.5742,0.4413,1.02206,0.002,0.002,0.002
442,13054.1,0.41781,1.79821,0.57068,0.30444,0.97806,0.97512,0.97999,0.99029,0.73181,0.85801,0.851,0.82104,0.47369,0.70314,3.07351,0.57414,0.44083,1.02218,0.00198182,0.00198182,0.00198182
443,13080.6,0.41523,1.75709,0.56901,0.30131,0.97463,0.97512,0.97992,0.9903,0.73194,0.85757,0.851,0.82134,0.47334,0.70289,3.07329,0.57406,0.44071,1.02205,0.00196364,0.00196364,0.00196364
444,13116.6,0.41365,1.76158,0.56768,0.30134,0.97888,0.97512,0.97985,0.99064,0.73191,0.85793,0.851,0.8216,0.47378,0.70302,3.07355,0.57407,0.44068,1.02212,0.00194545,0.00194545,0.00194545
445,13143.2,0.41699,1.72508,0.56514,0.30377,0.97744,0.97512,0.97998,0.99064,0.73212,0.85692,0.85,0.82103,0.47393,0.70294,3.07273,0.57409,0.44058,1.02211,0.00192727,0.00192727,0.00192727
446,13171.4,0.41816,1.73596,0.56715,0.30346,0.97581,0.97514,0.98064,0.99061,0.73209,0.85926,0.853,0.82324,0.47426,0.70299,3.07257,0.57408,0.44053,1.02214,0.00190909,0.00190909,0.00190909
447,13198.8,0.41626,1.74193,0.56491,0.30503,0.97663,0.97518,0.98217,0.99068,0.73186,0.85826,0.852,0.82293,0.47455,0.70305,3.07276,0.5741,0.44023,1.02225,0.00189091,0.00189091,0.00189091
448,13225.7,0.41675,1.74968,0.57091,0.30253,0.97686,0.97518,0.98215,0.99067,0.73208,0.85992,0.853,0.82372,0.47454,0.70308,3.07235,0.57408,0.44016,1.02238,0.00187273,0.00187273,0.00187273
449,13253.7,0.4133,1.72224,0.56691,0.30059,0.9743,0.97617,0.9831,0.9912,0.7322,0.85856,0.852,0.8227,0.47483,0.70325,3.07197,0.5741,0.43981,1.02244,0.00185455,0.00185455,0.00185455
450,13291.4,0.41488,1.75887,0.56612,0.30347,0.97244,0.97617,0.98308,0.99116,0.73264,0.85812,0.852,0.82257,0.47464,0.7031,3.07182,0.57413,0.43986,1.02238,0.00183636,0.00183636,0.00183636
451,13318.6,0.42477,1.73101,0.56784,0.30562,0.97963,0.97518,0.98207,0.99067,0.73274,0.86013,0.854,0.82431,0.47496,0.70303,3.07165,0.5742,0.43968,1.02235,0.00181818,0.00181818,0.00181818
452,13346.6,0.42383,1.7416,0.57035,0.30541,0.97798,0.97617,0.98307,0.99122,0.73255,0.86114,0.855,0.8281,0.47594,0.70285,3.07108,0.57417,0.43951,1.02223,0.0018,0.0018,0.0018
453,13373.7,0.41772,1.71214,0.56861,0.30328,0.97436,0.97518,0.98207,0.99094,0.73312,0.8611,0.855,0.82816,0.47609,0.70289,3.07074,0.57421,0.43938,1.02223,0.00178182,0.00178182,0.00178182
454,13401.5,0.424,1.71677,0.56173,0.30544,0.98013,0.97518,0.98207,0.99094,0.73353,0.85969,0.854,0.82432,0.47604,0.70272,3.06963,0.57421,0.43922,1.02216,0.00176364,0.00176364,0.00176364
455,13428.2,0.41793,1.71735,0.56448,0.30465,0.97559,0.97518,0.98206,0.99095,0.73328,0.8607,0.855,0.82848,0.47673,0.70266,3.06945,0.57427,0.43944,1.02201,0.00174545,0.00174545,0.00174545
456,13463.9,0.41793,1.71245,0.5673,0.3034,0.97801,0.97613,0.9816,0.99094,0.73339,0.85936,0.854,0.82451,0.47648,0.70266,3.0692,0.57426,0.43923,1.02197,0.00172727,0.00172727,0.00172727
457,13490.8,0.41252,1.6923,0.56254,0.29865,0.97725,0.97613,0.98126,0.99095,0.73367,0.8617,0.856,0.83026,0.47687,0.70268,3.06925,0.5742,0.43937,1.02199,0.00170909,0.00170909,0.00170909
458,13518.1,0.41462,1.70864,0.56276,0.29929,0.97262,0.97613,0.98145,0.99094,0.73399,0.86043,0.85693,0.82933,0.47777,0.70259,3.06853,0.57428,0.43903,1.02198,0.00169091,0.00169091,0.00169091
459,13545.3,0.41971,1.70125,0.5577,0.30112,0.97354,0.97612,0.98118,0.99087,0.7339,0.86044,0.85697,0.82916,0.47731,0.70249,3.06821,0.57433,0.43908,1.02194,0.00167273,0.00167273,0.00167273
460,13572.7,0.41096,1.71529,0.56504,0.29834,0.97063,0.9772,0.981,0.99091,0.73423,0.85689,0.858,0.82987,0.47826,0.70239,3.06836,0.57435,0.43873,1.02189,0.00165455,0.00165455,0.00165455
461,13600,0.40961,1.67474,0.5602,0.29929,0.97426,0.97712,0.981,0.99088,0.73407,0.8568,0.858,0.82938,0.47811,0.70224,3.06747,0.5743,0.43863,1.02177,0.00163636,0.00163636,0.00163636
462,13637.1,0.41423,1.67546,0.56151,0.29979,0.97237,0.97712,0.981,0.99092,0.73449,0.85895,0.857,0.8294,0.47742,0.70228,3.06703,0.57426,0.43866,1.02173,0.00161818,0.00161818,0.00161818
463,13664.7,0.41222,1.68456,0.55953,0.29723,0.97295,0.97712,0.981,0.9909,0.734,0.85887,0.857,0.82938,0.4781,0.70191,3.06653,0.57429,0.4385,1.02145,0.0016,0.0016,0.0016
464,13692.4,0.40462,1.6635,0.55753,0.29497,0.97085,0.97709,0.98114,0.99094,0.73459,0.8589,0.857,0.82969,0.47812,0.70203,3.06585,0.57429,0.43836,1.02151,0.00158182,0.00158182,0.00158182
465,13720.2,0.40668,1.68856,0.55998,0.29519,0.97367,0.97709,0.98114,0.99095,0.73462,0.8589,0.857,0.82951,0.47902,0.70183,3.06612,0.5743,0.43834,1.02143,0.00156364,0.00156364,0.00156364
466,13747.6,0.4087,1.67046,0.55908,0.29842,0.96906,0.9771,0.98129,0.99093,0.73489,0.85873,0.857,0.82941,0.47857,0.70148,3.06547,0.57432,0.43806,1.02124,0.00154545,0.00154545,0.00154545
467,13774.8,0.41126,1.6859,0.56076,0.2991,0.97012,0.9771,0.98139,0.99089,0.73509,0.85873,0.857,0.82988,0.47927,0.70122,3.06581,0.57428,0.4382,1.02098,0.00152727,0.00152727,0.00152727
468,13811.9,0.41933,1.684,0.5587,0.30316,0.97634,0.9771,0.98134,0.9909,0.73549,0.8589,0.857,0.82992,0.47985,0.70108,3.06608,0.57435,0.43795,1.02082,0.00150909,0.00150909,0.00150909
469,13838.9,0.40821,1.67082,0.55568,0.29767,0.96961,0.9771,0.98134,0.99089,0.73544,0.85876,0.856,0.83005,0.47984,0.70095,3.06576,0.57435,0.43795,1.02072,0.00149091,0.00149091,0.00149091
470,13866.5,0.40685,1.6626,0.55739,0.29658,0.97047,0.9771,0.98134,0.99089,0.73562,0.85955,0.85679,0.82989,0.47913,0.70118,3.06569,0.57433,0.43789,1.02119,0.00147273,0.00147273,0.00147273
471,13893.8,0.40102,1.65896,0.55522,0.29389,0.97166,0.97665,0.981,0.99087,0.73646,0.85959,0.857,0.83019,0.47944,0.70111,3.06508,0.57438,0.43779,1.0211,0.00145455,0.00145455,0.00145455
472,13920.8,0.40283,1.65048,0.5549,0.29484,0.96731,0.97692,0.981,0.99082,0.73645,0.85859,0.856,0.82593,0.47933,0.70097,3.06521,0.57448,0.43773,1.021,0.00143636,0.00143636,0.00143636
473,13947.2,0.39899,1.64084,0.55731,0.292,0.9654,0.97612,0.98109,0.99083,0.73624,0.85859,0.856,0.82607,0.47926,0.70093,3.06498,0.57462,0.43761,1.02095,0.00141818,0.00141818,0.00141818
474,13983.4,0.40302,1.64874,0.55803,0.29201,0.9697,0.97677,0.981,0.99081,0.73651,0.85859,0.856,0.82607,0.47965,0.70074,3.06528,0.57465,0.43736,1.02079,0.0014,0.0014,0.0014
475,14010.9,0.40181,1.64318,0.55747,0.28999,0.9685,0.97709,0.98093,0.99083,0.73576,0.85717,0.855,0.82542,0.47996,0.70075,3.06535,0.57469,0.43713,1.02076,0.00138182,0.00138182,0.00138182
476,14038.7,0.3991,1.67373,0.55764,0.29282,0.96747,0.97614,0.98,0.9908,0.73603,0.85613,0.855,0.8257,0.47981,0.7007,3.0658,0.57473,0.43711,1.02078,0.00136364,0.00136364,0.00136364
