epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
242,17297.7,0.48179,2.47308,0.60585,0.35282,1.13634,0.97977,0.988,0.99008,0.76865,0.83497,0.836,0.81799,0.44962,0.64068,3.34169,0.59371,0.37639,1.33854,0.0039756,0.0039756,0.0039756
243,17358.5,0.48104,2.47063,0.61216,0.35227,1.13541,0.97981,0.988,0.99007,0.76813,0.836,0.837,0.81859,0.44938,0.64057,3.34055,0.59368,0.37611,1.33856,0.00395061,0.00395061,0.00395061
244,17415,0.47564,2.46827,0.60374,0.35149,1.13194,0.97991,0.988,0.99006,0.76849,0.83619,0.837,0.8182,0.44976,0.64053,3.33833,0.59363,0.376,1.33857,0.00392561,0.00392561,0.00392561
245,17470.9,0.47866,2.4435,0.60783,0.35241,1.13413,0.97993,0.988,0.99005,0.76844,0.83433,0.835,0.81618,0.45,0.64043,3.3375,0.59353,0.37633,1.33861,0.00390061,0.00390061,0.00390061
246,17584.8,0.47362,2.42772,0.60061,0.3488,1.12268,0.9799,0.988,0.99008,0.76898,0.8334,0.834,0.8144,0.45037,0.64045,3.33591,0.59368,0.37658,1.33882,0.00387561,0.00387561,0.00387561
247,17644,0.47506,2.42451,0.60321,0.35045,1.12811,0.9789,0.988,0.99003,0.76943,0.8318,0.834,0.81457,0.45079,0.64041,3.33501,0.59357,0.37641,1.33889,0.00385061,0.00385061,0.00385061
248,17699.9,0.47467,2.44554,0.60476,0.35108,1.12815,0.97893,0.988,0.99003,0.7687,0.83308,0.835,0.81534,0.45109,0.64039,3.33366,0.59358,0.37669,1.33929,0.00382562,0.00382562,0.00382562
249,17755.2,0.47265,2.42999,0.60444,0.3522,1.12916,0.97889,0.988,0.99007,0.7682,0.83185,0.837,0.81705,0.45174,0.64039,3.33258,0.59356,0.37698,1.33947,0.00380062,0.00380062,0.00380062
250,17863.2,0.47162,2.43669,0.60365,0.34805,1.13008,0.97876,0.988,0.99006,0.76903,0.83278,0.83669,0.81726,0.45271,0.64041,3.33179,0.59346,0.37678,1.33984,0.00377562,0.00377562,0.00377562
251,17922,0.47037,2.39956,0.60595,0.34517,1.12931,0.9788,0.988,0.99005,0.76949,0.83133,0.835,0.81589,0.4529,0.64017,3.33018,0.59348,0.37681,1.33988,0.00375062,0.00375062,0.00375062
252,17978.8,0.47038,2.38933,0.60569,0.34718,1.12944,0.97893,0.988,0.99011,0.76966,0.83279,0.8367,0.81743,0.45369,0.64018,3.32971,0.59332,0.37624,1.34013,0.00372563,0.00372563,0.00372563
253,18035.3,0.46281,2.3714,0.59863,0.34441,1.12044,0.97889,0.988,0.99006,0.76939,0.83278,0.83665,0.81725,0.45399,0.64,3.33043,0.59341,0.37625,1.34007,0.00370063,0.00370063,0.00370063
254,18146.7,0.46608,2.38203,0.60064,0.34679,1.11624,0.97905,0.988,0.99007,0.7703,0.83176,0.83551,0.81601,0.45415,0.63982,3.33065,0.59334,0.37604,1.34026,0.00367563,0.00367563,0.00367563
255,18208.4,0.46715,2.39118,0.59958,0.3471,1.12187,0.97919,0.9879,0.99001,0.76951,0.83278,0.83664,0.81717,0.45342,0.63999,3.33089,0.59332,0.37583,1.34075,0.00365063,0.00365063,0.00365063
256,18264.8,0.46426,2.38647,0.60333,0.34884,1.11765,0.97919,0.9879,0.99006,0.77002,0.83034,0.834,0.8144,0.45318,0.63987,3.33088,0.59319,0.37566,1.34096,0.00362564,0.00362564,0.00362564
257,18322.4,0.46675,2.35812,0.6019,0.34557,1.11774,0.97918,0.98746,0.99005,0.76983,0.82987,0.8341,0.81471,0.45352,0.63984,3.3306,0.59358,0.37843,1.34116,0.00360064,0.00360064,0.00360064
258,18431.9,0.46484,2.37281,0.59905,0.34356,1.12131,0.98015,0.98741,0.9901,0.76963,0.83072,0.83424,0.81476,0.45418,0.64008,3.33168,0.5941,0.37938,1.34135,0.00357564,0.00357564,0.00357564
259,18492.2,0.46577,2.34951,0.59355,0.3439,1.11622,0.97918,0.98758,0.99007,0.76958,0.83091,0.83538,0.81568,0.45403,0.63992,3.33176,0.59435,0.38062,1.34146,0.00355064,0.00355064,0.00355064
260,18548.5,0.46621,2.36091,0.59961,0.34299,1.11768,0.98015,0.98772,0.99007,0.76983,0.8307,0.83415,0.81529,0.45399,0.63977,3.33036,0.5947,0.38175,1.34126,0.00352565,0.00352565,0.00352565
261,18605.2,0.45864,2.356,0.60046,0.34062,1.1133,0.97919,0.98794,0.99003,0.76977,0.83085,0.83503,0.81573,0.45449,0.63977,3.32975,0.59472,0.38039,1.34138,0.00350065,0.00350065,0.00350065
262,18717.1,0.46001,2.34331,0.60069,0.34302,1.11429,0.9801,0.988,0.99011,0.76953,0.83068,0.83404,0.81527,0.45489,0.63989,3.32576,0.59465,0.38053,1.34168,0.00347565,0.00347565,0.00347565
263,18779.8,0.46076,2.33621,0.59705,0.34207,1.11235,0.98004,0.988,0.99009,0.76981,0.83269,0.83612,0.81644,0.45496,0.63986,3.32418,0.5945,0.38066,1.3419,0.00345065,0.00345065,0.00345065
264,18835.5,0.46199,2.32745,0.59823,0.34008,1.11354,0.98003,0.988,0.99009,0.76991,0.83171,0.83519,0.8157,0.45438,0.63984,3.32376,0.59448,0.38115,1.34212,0.00342566,0.00342566,0.00342566
265,18891.7,0.45565,2.33055,0.5955,0.33773,1.11012,0.98014,0.988,0.98999,0.77002,0.83169,0.83509,0.81527,0.45421,0.63993,3.32326,0.59451,0.38021,1.34235,0.00340066,0.00340066,0.00340066
266,19001.5,0.45708,2.34423,0.59309,0.34185,1.11012,0.98015,0.98772,0.99005,0.76965,0.83084,0.834,0.81362,0.4544,0.63981,3.32176,0.59439,0.37973,1.34254,0.00337566,0.00337566,0.00337566
267,19061.3,0.45652,2.30532,0.59175,0.34174,1.10941,0.98112,0.98714,0.99008,0.76973,0.83168,0.834,0.81336,0.45442,0.63952,3.3195,0.59436,0.37947,1.34242,0.00335066,0.00335066,0.00335066
268,19117,0.45788,2.31113,0.59406,0.33841,1.1086,0.98112,0.9873,0.99003,0.76997,0.83205,0.834,0.81314,0.45347,0.63931,3.31835,0.59427,0.37926,1.34256,0.00332567,0.00332567,0.00332567
269,19174.2,0.44966,2.27475,0.5932,0.33536,1.10794,0.98014,0.98712,0.98997,0.76995,0.83194,0.835,0.81412,0.45443,0.63924,3.31626,0.59417,0.3793,1.34275,0.00330067,0.00330067,0.00330067
270,19284.2,0.45003,2.27837,0.591,0.33904,1.10544,0.98014,0.98705,0.99003,0.76982,0.83204,0.835,0.81364,0.45442,0.63933,3.31474,0.59406,0.37891,1.34296,0.00327567,0.00327567,0.00327567
271,19344.3,0.45149,2.31457,0.596,0.33891,1.10367,0.98014,0.98701,0.98997,0.77025,0.8311,0.834,0.81229,0.45474,0.6391,3.31411,0.59409,0.37906,1.34311,0.00325067,0.00325067,0.00325067
272,19401.4,0.44937,2.30239,0.59158,0.33724,1.1002,0.98014,0.98705,0.99005,0.77094,0.83306,0.836,0.81514,0.45514,0.63896,3.31228,0.59402,0.37907,1.34318,0.00322568,0.00322568,0.00322568
273,19457.4,0.44775,2.27096,0.58997,0.33615,1.1034,0.98005,0.987,0.99003,0.77111,0.83263,0.83574,0.81384,0.45465,0.63883,3.30958,0.59392,0.37898,1.3432,0.00320068,0.00320068,0.00320068
274,19571.2,0.44646,2.25243,0.5891,0.33194,1.09374,0.98013,0.987,0.99005,0.77112,0.83256,0.836,0.81385,0.45501,0.63867,3.30752,0.59394,0.37883,1.34314,0.00317568,0.00317568,0.00317568
275,19632.4,0.44818,2.26771,0.58813,0.33514,1.09793,0.98107,0.988,0.99013,0.77082,0.83249,0.836,0.814,0.45535,0.63859,3.30527,0.59389,0.37868,1.34328,0.00315068,0.00315068,0.00315068
276,19689.7,0.44614,2.25492,0.59058,0.33404,1.09783,0.98197,0.988,0.9902,0.77111,0.83296,0.836,0.81396,0.45585,0.63855,3.30392,0.59386,0.37895,1.34363,0.00312569,0.00312569,0.00312569
277,19746.2,0.44385,2.24417,0.59192,0.33322,1.09808,0.98211,0.98797,0.99021,0.77052,0.83303,0.836,0.81367,0.45581,0.63852,3.30215,0.59375,0.37901,1.34374,0.00310069,0.00310069,0.00310069
278,19856.8,0.44767,2.2513,0.58658,0.33568,1.10092,0.9821,0.9876,0.99019,0.77047,0.83383,0.837,0.8156,0.4566,0.63841,3.29927,0.59353,0.37829,1.34389,0.00307569,0.00307569,0.00307569
279,19917,0.44517,2.2435,0.5921,0.33363,1.09641,0.9821,0.98766,0.99017,0.77077,0.8343,0.837,0.81554,0.45659,0.63854,3.29739,0.59357,0.37771,1.34446,0.0030507,0.0030507,0.0030507
280,19975.6,0.43923,2.2067,0.58309,0.32925,1.09239,0.9821,0.98752,0.99013,0.77078,0.83439,0.837,0.81546,0.45726,0.638,3.29486,0.59353,0.37735,1.34393,0.0030257,0.0030257,0.0030257
281,20031.9,0.44117,2.22887,0.58774,0.32979,1.09587,0.9821,0.98752,0.99014,0.77112,0.83383,0.837,0.81541,0.45732,0.63797,3.29236,0.59335,0.37709,1.344,0.0030007,0.0030007,0.0030007
282,20141.7,0.44122,2.21458,0.58497,0.33019,1.09043,0.98118,0.987,0.99011,0.77107,0.83267,0.836,0.81462,0.45773,0.63784,3.29115,0.59325,0.37675,1.34408,0.0029757,0.0029757,0.0029757
283,20204.4,0.44038,2.20567,0.58418,0.33226,1.09033,0.98039,0.987,0.99011,0.7712,0.83394,0.837,0.81563,0.45857,0.6378,3.29002,0.59331,0.3771,1.34437,0.00295071,0.00295071,0.00295071
284,20261.1,0.44157,2.21011,0.57989,0.3319,1.08655,0.98065,0.987,0.9901,0.77236,0.83306,0.837,0.81559,0.45822,0.63761,3.28799,0.59324,0.37724,1.34448,0.00292571,0.00292571,0.00292571
285,20317.5,0.43958,2.2113,0.58472,0.3326,1.09321,0.98015,0.98738,0.99006,0.77166,0.83365,0.83692,0.81605,0.45906,0.63759,3.28645,0.59324,0.37748,1.34482,0.00290071,0.00290071,0.00290071
286,20425.9,0.43388,2.20382,0.58367,0.32997,1.0857,0.98016,0.98783,0.99006,0.77136,0.83389,0.837,0.81677,0.46004,0.63744,3.28761,0.59303,0.37783,1.34498,0.00287571,0.00287571,0.00287571
287,20484.7,0.43601,2.18397,0.58494,0.3298,1.09131,0.98047,0.987,0.9901,0.77192,0.83487,0.838,0.8178,0.46037,0.63739,3.28574,0.59274,0.3778,1.34511,0.00285072,0.00285072,0.00285072
288,20540.7,0.43662,2.1782,0.58039,0.32927,1.08878,0.98049,0.987,0.99009,0.7721,0.83588,0.839,0.81853,0.46067,0.63709,3.28505,0.59271,0.37661,1.34529,0.00282572,0.00282572,0.00282572
289,20596.2,0.43558,2.17666,0.58323,0.32794,1.08453,0.98058,0.987,0.99008,0.77151,0.83482,0.838,0.81797,0.46062,0.63718,3.2829,0.59235,0.37594,1.34556,0.00280072,0.00280072,0.00280072
290,20704.5,0.43317,2.17474,0.58193,0.32739,1.08569,0.98061,0.987,0.99011,0.77128,0.8347,0.838,0.81823,0.461,0.63674,3.28032,0.59213,0.37537,1.34566,0.00277572,0.00277572,0.00277572
291,20764.2,0.4318,2.17168,0.58412,0.32754,1.08231,0.98072,0.987,0.99007,0.77154,0.83468,0.838,0.81815,0.46114,0.63596,3.27632,0.59183,0.37398,1.34549,0.00275072,0.00275072,0.00275072
292,20820.3,0.42972,2.16406,0.58293,0.32718,1.08843,0.98047,0.987,0.99005,0.77162,0.83368,0.83707,0.81588,0.46163,0.63609,3.27476,0.59158,0.37425,1.34585,0.00272573,0.00272573,0.00272573
293,20882.3,0.43081,2.14769,0.57997,0.32457,1.08072,0.9811,0.98653,0.99001,0.77128,0.83385,0.837,0.81551,0.46102,0.63629,3.27288,0.59131,0.37409,1.34629,0.00270073,0.00270073,0.00270073
294,21009.1,0.42858,2.1536,0.58064,0.32405,1.07993,0.98109,0.98565,0.99003,0.77201,0.8339,0.837,0.81556,0.46218,0.63636,3.27135,0.59109,0.37414,1.34651,0.00267573,0.00267573,0.00267573
295,21073.9,0.43136,2.14999,0.58016,0.32361,1.07775,0.98109,0.98575,0.99003,0.77155,0.83394,0.837,0.81514,0.46207,0.63622,3.27003,0.5909,0.37354,1.34661,0.00265074,0.00265074,0.00265074
296,21142.1,0.42994,2.15909,0.58066,0.32341,1.08134,0.98109,0.98567,0.99005,0.77186,0.83395,0.837,0.81535,0.46249,0.63619,3.26831,0.59092,0.37353,1.34673,0.00262574,0.00262574,0.00262574
297,21209.9,0.42566,2.13918,0.58004,0.322,1.07567,0.98109,0.98572,0.98999,0.77176,0.83296,0.836,0.81475,0.46248,0.63628,3.26778,0.59081,0.37335,1.34695,0.00260074,0.00260074,0.00260074
298,21275.6,0.42851,2.14253,0.5826,0.32357,1.08026,0.98109,0.98576,0.98994,0.77188,0.83304,0.836,0.81501,0.46215,0.63624,3.26684,0.59076,0.37331,1.34733,0.00257574,0.00257574,0.00257574
299,21336.9,0.42564,2.12204,0.57454,0.32053,1.07382,0.98098,0.986,0.98994,0.77225,0.83303,0.836,0.81522,0.46285,0.63612,3.26535,0.59079,0.37351,1.34773,0.00255074,0.00255074,0.00255074
300,21402.6,0.42339,2.11429,0.57984,0.32269,1.07707,0.9809,0.986,0.98995,0.77239,0.83198,0.835,0.81468,0.46267,0.63627,3.26396,0.59094,0.3736,1.34832,0.00252575,0.00252575,0.00252575
301,21467.6,0.42342,2.11497,0.57708,0.32156,1.07424,0.9808,0.986,0.98996,0.77246,0.83102,0.834,0.81386,0.46288,0.63619,3.26209,0.59074,0.37311,1.34858,0.00250075,0.00250075,0.00250075
302,21535.8,0.42578,2.12354,0.57931,0.32022,1.07535,0.98053,0.986,0.98993,0.77192,0.8299,0.833,0.81278,0.46266,0.63593,3.26054,0.59049,0.37188,1.34879,0.00247575,0.00247575,0.00247575
303,21609.3,0.42451,2.13246,0.57714,0.32138,1.07136,0.97891,0.986,0.98995,0.77254,0.82944,0.833,0.81259,0.46289,0.63611,3.25882,0.59034,0.37161,1.34935,0.00245075,0.00245075,0.00245075
304,21676.1,0.42105,2.09685,0.57291,0.32026,1.06841,0.9787,0.986,0.98993,0.77204,0.83051,0.834,0.81392,0.46349,0.63602,3.25808,0.58999,0.37144,1.34982,0.00242576,0.00242576,0.00242576
305,21743.4,0.42382,2.12097,0.57893,0.32201,1.07134,0.97867,0.986,0.98991,0.77296,0.83053,0.834,0.81368,0.46369,0.63591,3.25669,0.58986,0.37141,1.34991,0.00240076,0.00240076,0.00240076
306,21811.5,0.42211,2.08527,0.5724,0.31946,1.06992,0.9776,0.987,0.98994,0.77277,0.83056,0.834,0.81271,0.46461,0.63593,3.25617,0.58969,0.37127,1.3504,0.00237576,0.00237576,0.00237576
307,21874.5,0.41826,2.08865,0.5765,0.31905,1.07021,0.97749,0.987,0.98999,0.77284,0.8316,0.835,0.8144,0.46438,0.63595,3.25439,0.58968,0.37129,1.35076,0.00235076,0.00235076,0.00235076
308,21938.8,0.41633,2.07861,0.57526,0.31831,1.06228,0.97751,0.987,0.98998,0.77263,0.83151,0.835,0.81448,0.46442,0.63593,3.25322,0.58973,0.37107,1.35133,0.00232577,0.00232577,0.00232577
309,22005.9,0.41478,2.07969,0.57367,0.31682,1.0647,0.97819,0.987,0.98997,0.77281,0.83134,0.835,0.8143,0.46469,0.63604,3.25427,0.58987,0.37109,1.352,0.00230077,0.00230077,0.00230077
310,22071.6,0.41322,2.06936,0.57432,0.31748,1.06823,0.97813,0.987,0.98995,0.77277,0.83138,0.835,0.81549,0.46546,0.63597,3.25292,0.58986,0.37119,1.35241,0.00227577,0.00227577,0.00227577
311,22134.3,0.41085,2.06135,0.57227,0.31707,1.06166,0.97813,0.987,0.98993,0.77313,0.8315,0.835,0.81642,0.4659,0.63595,3.2555,0.58992,0.37091,1.35282,0.00225077,0.00225077,0.00225077
312,22201.1,0.41401,2.05434,0.56986,0.31497,1.06068,0.97836,0.986,0.98996,0.77322,0.83262,0.83572,0.81976,0.46685,0.63607,3.25467,0.59002,0.37089,1.35326,0.00222578,0.00222578,0.00222578
313,22262.8,0.4152,2.0622,0.56951,0.31583,1.05986,0.97835,0.986,0.98991,0.773,0.83067,0.833,0.81669,0.4665,0.63634,3.2542,0.59014,0.3707,1.3539,0.00220078,0.00220078,0.00220078
314,22324.2,0.41253,2.05193,0.5729,0.31572,1.06184,0.97837,0.986,0.9899,0.77347,0.83028,0.833,0.81636,0.46621,0.63618,3.25879,0.59034,0.37059,1.35415,0.00217578,0.00217578,0.00217578
315,22387,0.41226,2.04485,0.56985,0.31468,1.06003,0.97815,0.987,0.98987,0.77354,0.83148,0.83386,0.81752,0.46693,0.63639,3.25941,0.59052,0.37033,1.3548,0.00215078,0.00215078,0.00215078
316,22446.7,0.41063,2.04387,0.5717,0.31546,1.05881,0.97839,0.986,0.98987,0.7737,0.83345,0.83571,0.82041,0.46782,0.63643,3.26115,0.59126,0.37021,1.35526,0.00212579,0.00212579,0.00212579
317,22509.2,0.41248,2.02465,0.57196,0.31451,1.06416,0.97842,0.986,0.98984,0.77327,0.83345,0.83567,0.82026,0.46834,0.63652,3.26214,0.59142,0.37035,1.35588,0.00210079,0.00210079,0.00210079
318,22577.3,0.40795,2.03181,0.56891,0.31334,1.05153,0.97819,0.98651,0.98981,0.7735,0.83342,0.83555,0.82088,0.46846,0.63652,3.26489,0.59185,0.37018,1.35615,0.00207579,0.00207579,0.00207579
319,22643.3,0.41073,2.0152,0.57063,0.31253,1.05897,0.97818,0.9864,0.98982,0.77335,0.82774,0.84,0.81887,0.46696,0.63653,3.26673,0.59193,0.37033,1.35648,0.00205079,0.00205079,0.00205079
320,22706.1,0.40684,2.00116,0.56646,0.31083,1.05641,0.97818,0.98636,0.98981,0.77311,0.83243,0.83456,0.8196,0.46809,0.63666,3.26734,0.59186,0.37035,1.3569,0.0020258,0.0020258,0.0020258
321,22773.7,0.40621,2.01822,0.57126,0.31201,1.056,0.97818,0.98635,0.98985,0.7732,0.82856,0.84094,0.81943,0.46856,0.63675,3.2702,0.59232,0.37063,1.35738,0.0020008,0.0020008,0.0020008
322,22834.4,0.40418,2.00687,0.56468,0.30997,1.05335,0.97818,0.98635,0.98984,0.77257,0.82857,0.84096,0.81846,0.46826,0.63685,3.27123,0.59232,0.37095,1.35784,0.0019758,0.0019758,0.0019758
323,22899.1,0.40558,2.00165,0.56175,0.30964,1.04939,0.97818,0.98645,0.98983,0.7729,0.82847,0.841,0.81828,0.46868,0.63692,3.27339,0.59255,0.37075,1.35848,0.0019508,0.0019508,0.0019508
324,22965.3,0.40395,2.00463,0.56544,0.30982,1.05156,0.97819,0.98649,0.9898,0.77238,0.82757,0.84,0.81756,0.46924,0.63682,3.27192,0.59214,0.37071,1.35874,0.00192581,0.00192581,0.00192581
325,23029.6,0.40429,2.01279,0.5692,0.31015,1.05545,0.97819,0.98656,0.98981,0.77272,0.82841,0.841,0.81853,0.46928,0.63678,3.27349,0.59222,0.37105,1.35922,0.00190081,0.00190081,0.00190081
326,23092.8,0.40236,1.99284,0.56783,0.30976,1.05176,0.97819,0.98657,0.98984,0.77267,0.82745,0.84,0.81789,0.46949,0.63694,3.27368,0.59257,0.37093,1.35963,0.00187581,0.00187581,0.00187581
327,23157.5,0.40482,1.99349,0.56445,0.31032,1.05197,0.97819,0.98685,0.98981,0.77278,0.82733,0.84,0.81793,0.46983,0.63697,3.27264,0.5926,0.37101,1.36026,0.00185082,0.00185082,0.00185082
328,23219.3,0.40086,1.99599,0.56604,0.30858,1.05415,0.9788,0.986,0.98975,0.7732,0.82843,0.841,0.81885,0.46966,0.6371,3.2718,0.59253,0.37102,1.36069,0.00182582,0.00182582,0.00182582
329,23279.6,0.4032,1.99206,0.56341,0.30912,1.04864,0.97915,0.986,0.98971,0.77286,0.827,0.84,0.81826,0.46941,0.63726,3.27443,0.59287,0.37044,1.36123,0.00180082,0.00180082,0.00180082
330,23344.5,0.39882,1.97325,0.56231,0.30774,1.04807,0.97817,0.98564,0.98969,0.77273,0.82709,0.84,0.81795,0.46922,0.63711,3.2733,0.59311,0.37028,1.36146,0.00177582,0.00177582,0.00177582
331,23405.7,0.39675,1.96456,0.56206,0.3068,1.04441,0.97833,0.985,0.9897,0.77216,0.82711,0.84,0.81801,0.46922,0.63696,3.27127,0.59281,0.36985,1.36187,0.00175083,0.00175083,0.00175083
332,23466.6,0.40113,1.96998,0.56117,0.30938,1.05038,0.98012,0.98619,0.98969,0.77257,0.83285,0.83709,0.81834,0.46928,0.63711,3.27059,0.593,0.36991,1.36223,0.00172583,0.00172583,0.00172583
333,23534.1,0.39875,1.98824,0.56292,0.30543,1.04799,0.98014,0.9868,0.98967,0.77264,0.83286,0.83715,0.81804,0.46902,0.63704,3.27082,0.59322,0.37025,1.36242,0.00170083,0.00170083,0.00170083
334,23596.7,0.39105,1.95783,0.56136,0.30387,1.04604,0.9798,0.987,0.98965,0.77253,0.83287,0.83719,0.81827,0.46991,0.63723,3.27317,0.59362,0.37007,1.36307,0.00167583,0.00167583,0.00167583
335,23660.6,0.39331,1.9577,0.56251,0.3054,1.04597,0.97916,0.987,0.98957,0.77226,0.8303,0.843,0.8175,0.46927,0.63722,3.27147,0.59356,0.37039,1.36345,0.00165084,0.00165084,0.00165084
336,23729.5,0.39652,1.95465,0.56332,0.30777,1.04616,0.97915,0.987,0.98955,0.77136,0.83038,0.843,0.81737,0.46923,0.63741,3.27158,0.59369,0.3704,1.36417,0.00162584,0.00162584,0.00162584
337,23790.4,0.39429,1.94655,0.56175,0.30483,1.04334,0.97914,0.987,0.98951,0.77134,0.83225,0.839,0.81611,0.46927,0.63761,3.26992,0.59368,0.37022,1.36492,0.00160084,0.00160084,0.00160084
338,23851.3,0.39361,1.95351,0.55843,0.30607,1.04155,0.97907,0.987,0.98948,0.77124,0.83122,0.838,0.81562,0.46908,0.6377,3.2649,0.59328,0.37058,1.36551,0.00157584,0.00157584,0.00157584
339,23912.7,0.39155,1.92541,0.55828,0.3039,1.04482,0.97909,0.987,0.98948,0.77163,0.83225,0.839,0.81547,0.4687,0.63784,3.26538,0.59346,0.37085,1.36595,0.00155085,0.00155085,0.00155085
340,23974.7,0.39025,1.91443,0.55623,0.30361,1.03798,0.97914,0.987,0.98947,0.77039,0.82953,0.84185,0.8154,0.46869,0.63797,3.26345,0.59327,0.37073,1.36664,0.00152585,0.00152585,0.00152585
341,24037,0.39151,1.92833,0.55972,0.30505,1.0416,0.97916,0.98692,0.98946,0.7711,0.8323,0.839,0.81525,0.46907,0.63832,3.26193,0.59324,0.37086,1.36739,0.00150085,0.00150085,0.00150085
342,24103.2,0.39237,1.92947,0.56333,0.30298,1.04332,0.97916,0.9868,0.98945,0.7711,0.83233,0.83891,0.81593,0.46914,0.6384,3.26281,0.59347,0.37093,1.36815,0.00147585,0.00147585,0.00147585
343,24165.2,0.38776,1.91753,0.55686,0.30248,1.03896,0.97916,0.98658,0.98947,0.77111,0.83228,0.83864,0.81587,0.46902,0.63862,3.25802,0.59334,0.37093,1.36899,0.00145086,0.00145086,0.00145086
344,24227,0.39341,1.93164,0.56216,0.30463,1.04307,0.97915,0.98643,0.98942,0.77103,0.83222,0.83824,0.81568,0.4695,0.63876,3.2573,0.59319,0.37086,1.36964,0.00142586,0.00142586,0.00142586
345,24291,0.39084,1.91203,0.55697,0.30331,1.0345,0.97915,0.98627,0.9894,0.77069,0.8302,0.83609,0.81239,0.46852,0.63882,3.2562,0.59307,0.37052,1.3702,0.00140086,0.00140086,0.00140086
346,24352.1,0.38459,1.91743,0.55395,0.29921,1.0339,0.97915,0.98604,0.98936,0.77133,0.83126,0.837,0.81315,0.46886,0.63906,3.25332,0.5928,0.37047,1.37096,0.00137586,0.00137586,0.00137586
347,24414.3,0.39006,1.91005,0.5564,0.30243,1.04007,0.97924,0.986,0.9894,0.77142,0.83037,0.836,0.81222,0.46812,0.63936,3.25344,0.59276,0.3705,1.37182,0.00135086,0.00135086,0.00135086
348,24481.2,0.38462,1.90878,0.5553,0.29921,1.03301,0.97926,0.986,0.98939,0.7712,0.83042,0.836,0.81212,0.46909,0.6395,3.254,0.59289,0.37064,1.37235,0.00132587,0.00132587,0.00132587
